Validation,Normalization,Model,Threshold,Consecutive_Hits,Early_Tol_Frac,Late_Tol_Frac,Base_T_tol_early_Frac,Base_T_tol_late_Frac,Base_T_far_early_Frac,Base_T_far_late_Frac,Score,MAE,Mean_Delta,Missed_Alerts,Tol_Early_Rate,Tol_Late_Rate,Far_Early_Rate,Far_Late_Rate
K-Fold (5),Z-Score,Logistic Regression,0.9,10,0.1,0.08,0.12,0.08,0.06,0.03,298697.38610760274,18.75625,18.51875,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),Z-Score,Logistic Regression,0.9,10,0.08,0.1,0.12,0.08,0.06,0.03,298697.38610760274,18.75625,18.51875,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,LightGBM,0.7,5,0.1,0.12,0.12,0.08,0.06,0.03,317627.61008424324,11.981250000000003,9.96875,0,25.0%,43.8%,0.0%,31.2%
K-Fold (5),MinMax,LightGBM,0.7,5,0.06,0.12,0.12,0.08,0.06,0.03,317629.85229343583,11.981250000000003,9.96875,0,18.8%,43.8%,6.2%,31.2%
K-Fold (5),MinMax,LightGBM,0.7,5,0.08,0.12,0.12,0.08,0.06,0.03,317629.85229343583,11.981250000000003,9.96875,0,18.8%,43.8%,6.2%,31.2%
K-Fold (5),MinMax,LightGBM,0.7,5,0.1,0.1,0.12,0.08,0.06,0.03,317692.4864202326,11.981250000000003,9.96875,0,25.0%,31.2%,0.0%,43.8%
K-Fold (5),MinMax,LightGBM,0.7,5,0.1,0.08,0.12,0.08,0.06,0.03,317692.4864202326,11.981250000000003,9.96875,0,25.0%,31.2%,0.0%,43.8%
K-Fold (5),MinMax,LightGBM,0.7,5,0.08,0.08,0.12,0.08,0.06,0.03,317694.72862942517,11.981250000000003,9.96875,0,18.8%,31.2%,6.2%,43.8%
K-Fold (5),MinMax,LightGBM,0.7,5,0.06,0.1,0.12,0.08,0.06,0.03,317694.72862942517,11.981250000000003,9.96875,0,18.8%,31.2%,6.2%,43.8%
K-Fold (5),MinMax,LightGBM,0.7,5,0.06,0.08,0.12,0.08,0.06,0.03,317694.72862942517,11.981250000000003,9.96875,0,18.8%,31.2%,6.2%,43.8%
K-Fold (5),MinMax,LightGBM,0.7,5,0.08,0.1,0.12,0.08,0.06,0.03,317694.72862942517,11.981250000000003,9.96875,0,18.8%,31.2%,6.2%,43.8%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.06,0.12,0.12,0.08,0.06,0.03,367786.9636305161,19.700000000000003,19.462500000000002,0,6.2%,18.8%,0.0%,75.0%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.08,0.12,0.12,0.08,0.06,0.03,367786.9636305161,19.700000000000003,19.462500000000002,0,6.2%,18.8%,0.0%,75.0%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.1,0.12,0.12,0.08,0.06,0.03,367786.9636305161,19.700000000000003,19.462500000000002,0,6.2%,18.8%,0.0%,75.0%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.06,0.08,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.06,0.1,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.08,0.08,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.08,0.1,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.1,0.1,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,Logistic Regression,0.9,10,0.1,0.08,0.12,0.08,0.06,0.03,367814.34135963366,19.700000000000003,19.462500000000002,0,6.2%,12.5%,0.0%,81.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.08,0.12,0.12,0.08,0.06,0.03,422033.3962179857,13.54375,11.61875,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.75,5,0.1,0.12,0.12,0.08,0.06,0.03,422033.3962179857,13.54375,11.61875,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.75,5,0.06,0.12,0.12,0.08,0.06,0.03,422035.5491080069,13.54375,11.61875,0,12.5%,43.8%,6.2%,37.5%
K-Fold (5),MinMax,LightGBM,0.75,5,0.08,0.08,0.12,0.08,0.06,0.03,422129.9888000479,13.54375,11.61875,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.08,0.1,0.12,0.08,0.06,0.03,422129.9888000479,13.54375,11.61875,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.1,0.08,0.12,0.08,0.06,0.03,422129.9888000479,13.54375,11.61875,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.1,0.1,0.12,0.08,0.06,0.03,422129.9888000479,13.54375,11.61875,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.06,0.08,0.12,0.08,0.06,0.03,422132.1416900691,13.54375,11.61875,0,12.5%,25.0%,6.2%,56.2%
K-Fold (5),MinMax,LightGBM,0.75,5,0.06,0.1,0.12,0.08,0.06,0.03,422132.1416900691,13.54375,11.61875,0,12.5%,25.0%,6.2%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.1,0.12,0.12,0.08,0.06,0.03,426823.92770060204,13.83125,12.56875,0,12.5%,50.0%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.8,5,0.08,0.12,0.12,0.08,0.06,0.03,426823.92770060204,13.83125,12.56875,0,12.5%,50.0%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.8,5,0.06,0.12,0.12,0.08,0.06,0.03,426825.3585434903,13.83125,12.56875,0,6.2%,50.0%,6.2%,37.5%
K-Fold (5),MinMax,LightGBM,0.8,5,0.1,0.1,0.12,0.08,0.06,0.03,426931.037826472,13.83125,12.56875,0,12.5%,31.2%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.1,0.08,0.12,0.08,0.06,0.03,426931.037826472,13.83125,12.56875,0,12.5%,31.2%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.08,0.08,0.12,0.08,0.06,0.03,426931.037826472,13.83125,12.56875,0,12.5%,31.2%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.08,0.1,0.12,0.08,0.06,0.03,426931.037826472,13.83125,12.56875,0,12.5%,31.2%,0.0%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.06,0.08,0.12,0.08,0.06,0.03,426932.46866936027,13.83125,12.56875,0,6.2%,31.2%,6.2%,56.2%
K-Fold (5),MinMax,LightGBM,0.8,5,0.06,0.1,0.12,0.08,0.06,0.03,426932.46866936027,13.83125,12.56875,0,6.2%,31.2%,6.2%,56.2%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.1,0.12,0.12,0.08,0.06,0.03,435203.1873092947,17.233333333333334,12.513333333333332,1,20.0%,26.7%,6.7%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.1,0.1,0.12,0.08,0.06,0.03,435203.1873092947,17.233333333333334,12.513333333333332,1,20.0%,26.7%,6.7%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.06,0.12,0.12,0.08,0.06,0.03,435205.81585803383,17.233333333333334,12.513333333333332,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.08,0.1,0.12,0.08,0.06,0.03,435205.81585803383,17.233333333333334,12.513333333333332,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.08,0.12,0.12,0.08,0.06,0.03,435205.81585803383,17.233333333333334,12.513333333333332,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.06,0.1,0.12,0.08,0.06,0.03,435205.81585803383,17.233333333333334,12.513333333333332,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.1,0.12,0.12,0.08,0.06,0.03,435207.80873912724,17.613333333333333,12.706666666666669,1,20.0%,26.7%,6.7%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.1,0.1,0.12,0.08,0.06,0.03,435207.80873912724,17.613333333333333,12.706666666666669,1,20.0%,26.7%,6.7%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.08,0.12,0.12,0.08,0.06,0.03,435210.43728786637,17.613333333333333,12.706666666666669,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.06,0.1,0.12,0.08,0.06,0.03,435210.43728786637,17.613333333333333,12.706666666666669,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.06,0.12,0.12,0.08,0.06,0.03,435210.43728786637,17.613333333333333,12.706666666666669,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.08,0.1,0.12,0.08,0.06,0.03,435210.43728786637,17.613333333333333,12.706666666666669,1,13.3%,26.7%,13.3%,46.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.1,0.08,0.12,0.08,0.06,0.03,435248.5645877724,17.233333333333334,12.513333333333332,1,20.0%,6.7%,6.7%,66.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.1,0.08,0.12,0.08,0.06,0.03,435249.5460171035,17.613333333333333,12.706666666666669,1,20.0%,6.7%,6.7%,66.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.08,0.08,0.12,0.08,0.06,0.03,435251.19313651155,17.233333333333334,12.513333333333332,1,13.3%,6.7%,13.3%,66.7%
K-Fold (5),Z-Score,Random Forest,0.9,7,0.06,0.08,0.12,0.08,0.06,0.03,435251.19313651155,17.233333333333334,12.513333333333332,1,13.3%,6.7%,13.3%,66.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.08,0.08,0.12,0.08,0.06,0.03,435252.1745658426,17.613333333333333,12.706666666666669,1,13.3%,6.7%,13.3%,66.7%
K-Fold (5),MinMax,Random Forest,0.9,7,0.06,0.08,0.12,0.08,0.06,0.03,435252.1745658426,17.613333333333333,12.706666666666669,1,13.3%,6.7%,13.3%,66.7%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.08,0.12,0.12,0.08,0.06,0.03,445422.54185894266,16.125,6.0,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.1,0.12,0.12,0.08,0.06,0.03,445422.54185894266,16.125,6.0,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.06,0.12,0.12,0.08,0.06,0.03,445422.54185894266,16.125,6.0,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.08,0.1,0.12,0.08,0.06,0.03,445456.0325641883,16.125,6.0,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.06,0.1,0.12,0.08,0.06,0.03,445456.0325641883,16.125,6.0,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.1,0.1,0.12,0.08,0.06,0.03,445456.0325641883,16.125,6.0,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.06,0.08,0.12,0.08,0.06,0.03,445467.95301085146,16.125,6.0,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.08,0.08,0.12,0.08,0.06,0.03,445467.95301085146,16.125,6.0,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),Z-Score,Random Forest,0.6,7,0.1,0.08,0.12,0.08,0.06,0.03,445467.95301085146,16.125,6.0,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),MinMax,Random Forest,0.6,7,0.08,0.12,0.12,0.08,0.06,0.03,447485.27035356837,16.225,6.1,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),MinMax,Random Forest,0.6,7,0.06,0.12,0.12,0.08,0.06,0.03,447485.27035356837,16.225,6.1,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),MinMax,Random Forest,0.6,7,0.1,0.12,0.12,0.08,0.06,0.03,447485.27035356837,16.225,6.1,0,6.2%,37.5%,25.0%,31.2%
K-Fold (5),MinMax,Random Forest,0.6,7,0.08,0.1,0.12,0.08,0.06,0.03,447518.761058814,16.225,6.1,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.6,7,0.1,0.1,0.12,0.08,0.06,0.03,447518.761058814,16.225,6.1,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.6,7,0.06,0.1,0.12,0.08,0.06,0.03,447518.761058814,16.225,6.1,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.6,7,0.08,0.08,0.12,0.08,0.06,0.03,447530.6815054772,16.225,6.1,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),MinMax,Random Forest,0.6,7,0.1,0.08,0.12,0.08,0.06,0.03,447530.6815054772,16.225,6.1,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),MinMax,Random Forest,0.6,7,0.06,0.08,0.12,0.08,0.06,0.03,447530.6815054772,16.225,6.1,0,6.2%,25.0%,25.0%,43.8%
K-Fold (5),MinMax,LightGBM,0.85,5,0.06,0.12,0.12,0.08,0.06,0.03,455558.13935705187,14.63125,14.018749999999999,0,6.2%,56.2%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.08,0.12,0.12,0.08,0.06,0.03,455558.13935705187,14.63125,14.018749999999999,0,6.2%,56.2%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.1,0.12,0.12,0.08,0.06,0.03,455558.13935705187,14.63125,14.018749999999999,0,6.2%,56.2%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.1,0.1,0.12,0.08,0.06,0.03,455711.1024548975,14.63125,14.018749999999999,0,6.2%,31.2%,0.0%,62.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.06,0.1,0.12,0.08,0.06,0.03,455711.1024548975,14.63125,14.018749999999999,0,6.2%,31.2%,0.0%,62.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.08,0.1,0.12,0.08,0.06,0.03,455711.1024548975,14.63125,14.018749999999999,0,6.2%,31.2%,0.0%,62.5%
K-Fold (5),MinMax,LightGBM,0.85,5,0.06,0.08,0.12,0.08,0.06,0.03,455723.6781539637,14.63125,14.018749999999999,0,6.2%,25.0%,0.0%,68.8%
K-Fold (5),MinMax,LightGBM,0.85,5,0.1,0.08,0.12,0.08,0.06,0.03,455723.6781539637,14.63125,14.018749999999999,0,6.2%,25.0%,0.0%,68.8%
K-Fold (5),MinMax,LightGBM,0.85,5,0.08,0.08,0.12,0.08,0.06,0.03,455723.6781539637,14.63125,14.018749999999999,0,6.2%,25.0%,0.0%,68.8%
K-Fold (5),MinMax,Random Forest,0.75,5,0.06,0.12,0.12,0.08,0.06,0.03,461359.89875192236,16.725,6.624999999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.75,5,0.1,0.12,0.12,0.08,0.06,0.03,461359.89875192236,16.725,6.624999999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.75,5,0.08,0.12,0.12,0.08,0.06,0.03,461359.89875192236,16.725,6.624999999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.08,0.12,0.12,0.08,0.06,0.03,461360.154699314,16.7625,6.662499999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.06,0.12,0.12,0.08,0.06,0.03,461360.154699314,16.7625,6.662499999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.1,0.12,0.12,0.08,0.06,0.03,461360.154699314,16.7625,6.662499999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.06,0.12,0.12,0.08,0.06,0.03,461360.71580877394,16.8625,6.762499999999998,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.1,0.12,0.12,0.08,0.06,0.03,461360.71580877394,16.8625,6.762499999999998,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.08,0.12,0.12,0.08,0.06,0.03,461360.71580877394,16.8625,6.762499999999998,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.8,5,0.08,0.12,0.12,0.08,0.06,0.03,461360.7357369073,16.868750000000002,6.768749999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.8,5,0.1,0.12,0.12,0.08,0.06,0.03,461360.7357369073,16.868750000000002,6.768749999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.8,5,0.06,0.12,0.12,0.08,0.06,0.03,461360.7357369073,16.868750000000002,6.768749999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Random Forest,0.75,5,0.08,0.08,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.75,5,0.1,0.08,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.75,5,0.1,0.1,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.75,5,0.08,0.1,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.75,5,0.06,0.1,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.75,5,0.06,0.08,0.12,0.08,0.06,0.03,461424.4130089197,16.725,6.624999999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.08,0.08,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.1,0.08,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.1,0.1,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.06,0.1,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.08,0.1,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.75,5,0.06,0.08,0.12,0.08,0.06,0.03,461431.2476964331,16.7625,6.662499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.06,0.1,0.12,0.08,0.06,0.03,461442.58141979575,16.8625,6.762499999999998,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.08,0.1,0.12,0.08,0.06,0.03,461442.58141979575,16.8625,6.762499999999998,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.1,0.1,0.12,0.08,0.06,0.03,461442.58141979575,16.8625,6.762499999999998,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.8,5,0.06,0.1,0.12,0.08,0.06,0.03,461442.6013479291,16.868750000000002,6.768749999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.8,5,0.1,0.1,0.12,0.08,0.06,0.03,461442.6013479291,16.868750000000002,6.768749999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.8,5,0.08,0.1,0.12,0.08,0.06,0.03,461442.6013479291,16.868750000000002,6.768749999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.08,0.08,0.12,0.08,0.06,0.03,461455.157118862,16.8625,6.762499999999998,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.1,0.08,0.12,0.08,0.06,0.03,461455.157118862,16.8625,6.762499999999998,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),Z-Score,Random Forest,0.8,5,0.06,0.08,0.12,0.08,0.06,0.03,461455.157118862,16.8625,6.762499999999998,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),MinMax,Random Forest,0.8,5,0.06,0.08,0.12,0.08,0.06,0.03,461455.1770469953,16.868750000000002,6.768749999999999,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),MinMax,Random Forest,0.8,5,0.1,0.08,0.12,0.08,0.06,0.03,461455.1770469953,16.868750000000002,6.768749999999999,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),MinMax,Random Forest,0.8,5,0.08,0.08,0.12,0.08,0.06,0.03,461455.1770469953,16.868750000000002,6.768749999999999,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.1,0.12,0.12,0.08,0.06,0.03,466837.5256249534,13.68125,12.118749999999999,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.08,0.12,0.12,0.08,0.06,0.03,466837.5256249534,13.68125,12.118749999999999,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.06,0.12,0.12,0.08,0.06,0.03,466838.95646784164,13.68125,12.118749999999999,0,12.5%,43.8%,6.2%,37.5%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.1,0.1,0.12,0.08,0.06,0.03,466944.63575082336,13.68125,12.118749999999999,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.08,0.1,0.12,0.08,0.06,0.03,466944.63575082336,13.68125,12.118749999999999,0,18.8%,25.0%,0.0%,56.2%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.06,0.1,0.12,0.08,0.06,0.03,466946.0665937116,13.68125,12.118749999999999,0,12.5%,25.0%,6.2%,56.2%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.08,0.08,0.12,0.08,0.06,0.03,466957.2114498896,13.68125,12.118749999999999,0,18.8%,18.8%,0.0%,62.5%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.1,0.08,0.12,0.08,0.06,0.03,466957.2114498896,13.68125,12.118749999999999,0,18.8%,18.8%,0.0%,62.5%
K-Fold (5),Z-Score,LightGBM,0.8,5,0.06,0.08,0.12,0.08,0.06,0.03,466958.64229277783,13.68125,12.118749999999999,0,12.5%,18.8%,6.2%,62.5%
K-Fold (5),MinMax,Random Forest,0.85,5,0.1,0.12,0.12,0.08,0.06,0.03,471809.8042397836,17.85,8.212499999999999,0,12.5%,31.2%,18.8%,37.5%
K-Fold (5),MinMax,Random Forest,0.85,5,0.08,0.12,0.12,0.08,0.06,0.03,471809.8042397836,17.85,8.212499999999999,0,12.5%,31.2%,18.8%,37.5%
K-Fold (5),MinMax,Random Forest,0.85,5,0.06,0.12,0.12,0.08,0.06,0.03,471811.6163180339,17.85,8.212499999999999,0,6.2%,31.2%,25.0%,37.5%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.1,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.08,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.06,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.1,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.06,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.08,0.12,0.12,0.08,0.06,0.03,471820.12987503246,15.243749999999999,14.381250000000001,0,12.5%,37.5%,0.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.85,5,0.08,0.1,0.12,0.08,0.06,0.03,471893.35098131513,17.85,8.212499999999999,0,12.5%,18.8%,18.8%,50.0%
K-Fold (5),MinMax,Random Forest,0.85,5,0.1,0.1,0.12,0.08,0.06,0.03,471893.35098131513,17.85,8.212499999999999,0,12.5%,18.8%,18.8%,50.0%
K-Fold (5),MinMax,Random Forest,0.85,5,0.06,0.1,0.12,0.08,0.06,0.03,471895.1630595654,17.85,8.212499999999999,0,6.2%,18.8%,25.0%,50.0%
K-Fold (5),MinMax,Random Forest,0.85,5,0.08,0.08,0.12,0.08,0.06,0.03,471905.92668038135,17.85,8.212499999999999,0,12.5%,12.5%,18.8%,56.2%
K-Fold (5),MinMax,Random Forest,0.85,5,0.1,0.08,0.12,0.08,0.06,0.03,471905.92668038135,17.85,8.212499999999999,0,12.5%,12.5%,18.8%,56.2%
K-Fold (5),MinMax,Random Forest,0.85,5,0.06,0.08,0.12,0.08,0.06,0.03,471907.73875863163,17.85,8.212499999999999,0,6.2%,12.5%,25.0%,56.2%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.1,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.06,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.06,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
K-Fold (5),Z-Score,Gradient Boosting,0.85,5,0.08,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.1,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
K-Fold (5),MinMax,Gradient Boosting,0.85,5,0.08,0.1,0.12,0.08,0.06,0.03,471926.1577467929,15.243749999999999,14.381250000000001,0,12.5%,18.8%,0.0%,68.8%
